total_hardening_effort,one_implementation,two_implementations,four_implementations
19.35,0.010000000156349668,0.01891447880871277,0.005586554652885118
19.4,0.010000000148724405,0.01891436822803763,0.0055826723660535454
19.45,0.01000000014147103,0.018914260377535644,0.005578839426125978
19.5,0.010000000134571406,0.018914155189802176,0.005575055192675532
19.55,0.010000000128008281,0.01891405259909664,0.005571319033899553
19.6,0.010000000121765242,0.01891395254130143,0.005567630326496288
19.65,0.010000000115826682,0.018913854953881853,0.005563988455543475
19.7,0.010000000110177749,0.01891375977584705,0.005560392814378813
19.75,0.010000000104804316,0.018913666947711884,0.0055568428044823134
19.8,0.010000000099692949,0.018913576411459784,0.005553337835360439
19.85,0.010000000094830867,0.01891348811050648,0.0055498773244320645
19.9,0.010000000090205912,0.018913401989664652,0.00554646069691618
19.95,0.010000000085806517,0.018913317995109435,0.005543087385721335
20.0,0.010000000081621684,0.018913236074344794,0.005539756831336779
